,a_length_bin,a_V_segment_spec,a_V_segment_agg,a_kidera1,a_kidera2,a_kidera3,a_kidera4,a_kidera5,a_kidera6,a_kidera7,a_kidera8,a_kidera9,a_kidera10,b_length_bin,b_V_segment_spec,b_V_segment_agg,b_kidera1,b_kidera2,b_kidera3,b_kidera4,b_kidera5,b_kidera6,b_kidera7,b_kidera8,b_kidera9,b_kidera10,are_paired
720,5.0,1.0,7.0,8.0,4.0,3.0,5.0,6.0,4.0,4.0,2.0,4.0,4.0,0.0,6.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,6.0,6.0,4.0,5.0,1.0
721,5.0,2.0,3.0,4.0,3.0,2.0,6.0,5.0,2.0,6.0,5.0,1.0,7.0,1.0,1.0,0.0,5.0,4.0,3.0,5.0,7.0,7.0,5.0,5.0,5.0,3.0,1.0
722,7.0,1.0,0.0,8.0,3.0,4.0,6.0,6.0,3.0,5.0,5.0,0.0,7.0,7.0,0.0,1.0,5.0,6.0,5.0,2.0,5.0,4.0,4.0,6.0,4.0,4.0,1.0
723,4.0,1.0,0.0,7.0,2.0,4.0,5.0,6.0,5.0,7.0,8.0,2.0,3.0,1.0,1.0,2.0,5.0,6.0,7.0,5.0,3.0,5.0,1.0,4.0,4.0,3.0,1.0
724,5.0,9.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,7.0,7.0,3.0,5.0,3.0,6.0,4.0,5.0,4.0,4.0,1.0
725,5.0,6.0,0.0,5.0,5.0,5.0,5.0,7.0,2.0,6.0,5.0,3.0,4.0,3.0,3.0,1.0,5.0,8.0,4.0,6.0,4.0,7.0,2.0,5.0,6.0,6.0,1.0
726,5.0,7.0,4.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,5.0,3.0,1.0,2.0,5.0,4.0,4.0,7.0,1.0
727,3.0,2.0,3.0,1.0,7.0,3.0,2.0,3.0,2.0,8.0,3.0,6.0,8.0,1.0,1.0,4.0,5.0,6.0,7.0,5.0,3.0,5.0,1.0,4.0,4.0,3.0,1.0
728,6.0,8.0,0.0,7.0,5.0,6.0,6.0,5.0,3.0,4.0,5.0,2.0,5.0,3.0,2.0,1.0,7.0,3.0,5.0,3.0,5.0,7.0,8.0,8.0,3.0,5.0,1.0
729,3.0,1.0,0.0,5.0,4.0,3.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,1.0,5.0,7.0,4.0,6.0,3.0,5.0,4.0,6.0,3.0,6.0,5.0,6.0,1.0
730,5.0,5.0,8.0,4.0,4.0,4.0,6.0,7.0,4.0,5.0,2.0,4.0,4.0,3.0,0.0,3.0,6.0,4.0,6.0,3.0,6.0,2.0,4.0,6.0,2.0,6.0,1.0
731,5.0,2.0,0.0,3.0,6.0,5.0,7.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,3.0,2.0,4.0,7.0,4.0,8.0,0.0,6.0,6.0,7.0,6.0,7.0,1.0
732,5.0,7.0,1.0,6.0,6.0,5.0,4.0,6.0,3.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0
733,4.0,1.0,1.0,6.0,5.0,4.0,4.0,6.0,2.0,6.0,6.0,4.0,5.0,1.0,7.0,7.0,7.0,2.0,5.0,4.0,6.0,6.0,5.0,5.0,3.0,5.0,1.0
734,5.0,7.0,0.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,2.0,2.0,8.0,3.0,5.0,4.0,5.0,1.0,4.0,2.0,4.0,5.0,7.0,1.0
735,3.0,9.0,3.0,5.0,6.0,4.0,6.0,6.0,2.0,3.0,4.0,6.0,6.0,3.0,7.0,7.0,5.0,1.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0
736,5.0,7.0,0.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,2.0,8.0,3.0,6.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,6.0,1.0
737,5.0,7.0,0.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,2.0,4.0,0.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,4.0,1.0
738,5.0,1.0,0.0,6.0,2.0,3.0,4.0,5.0,3.0,7.0,7.0,2.0,3.0,1.0,1.0,2.0,6.0,6.0,6.0,6.0,3.0,5.0,1.0,3.0,3.0,4.0,1.0
739,5.0,7.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,6.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,1.0
740,7.0,2.0,5.0,6.0,4.0,3.0,6.0,6.0,4.0,7.0,6.0,1.0,7.0,5.0,1.0,2.0,6.0,6.0,5.0,4.0,7.0,6.0,2.0,4.0,6.0,1.0,1.0
741,5.0,2.0,9.0,5.0,5.0,2.0,6.0,7.0,4.0,6.0,3.0,3.0,5.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,6.0,3.0,3.0,1.0
742,4.0,8.0,7.0,6.0,7.0,1.0,9.0,2.0,7.0,5.0,4.0,8.0,3.0,2.0,8.0,3.0,6.0,2.0,4.0,4.0,4.0,6.0,6.0,7.0,2.0,5.0,1.0
743,4.0,9.0,3.0,3.0,5.0,2.0,6.0,6.0,2.0,6.0,5.0,5.0,5.0,3.0,5.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,6.0,7.0,4.0,5.0,1.0
744,5.0,3.0,0.0,6.0,5.0,3.0,6.0,5.0,2.0,7.0,5.0,3.0,6.0,3.0,8.0,3.0,7.0,2.0,6.0,2.0,4.0,3.0,4.0,5.0,2.0,7.0,1.0
745,5.0,2.0,3.0,3.0,5.0,1.0,5.0,4.0,2.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,4.0,6.0,5.0,7.0,3.0,7.0,6.0,6.0,6.0,3.0,1.0
746,4.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,4.0,6.0,3.0,1.0,2.0,4.0,3.0,6.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,1.0
747,3.0,7.0,4.0,5.0,4.0,6.0,7.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,2.0,1.0,5.0,3.0,4.0,3.0,2.0,6.0,6.0,6.0,4.0,8.0,1.0
748,6.0,8.0,0.0,5.0,4.0,4.0,8.0,4.0,4.0,7.0,4.0,2.0,6.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,6.0,3.0,6.0,1.0
749,5.0,7.0,3.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,1.0
750,4.0,5.0,0.0,6.0,6.0,4.0,7.0,5.0,6.0,1.0,4.0,5.0,6.0,2.0,1.0,1.0,9.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,3.0,6.0,1.0
751,3.0,1.0,0.0,5.0,7.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,6.0,1.0
752,5.0,3.0,0.0,4.0,5.0,2.0,4.0,3.0,2.0,5.0,3.0,3.0,5.0,3.0,8.0,3.0,6.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,4.0,6.0,1.0
753,3.0,7.0,3.0,5.0,6.0,5.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,6.0,5.0,6.0,0.0,4.0,4.0,4.0,5.0,7.0,1.0
754,5.0,5.0,8.0,3.0,4.0,6.0,7.0,6.0,5.0,6.0,2.0,3.0,4.0,3.0,0.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,5.0,6.0,4.0,5.0,1.0
755,5.0,6.0,3.0,6.0,2.0,6.0,5.0,7.0,2.0,5.0,7.0,1.0,7.0,2.0,3.0,1.0,6.0,3.0,4.0,5.0,4.0,6.0,2.0,5.0,3.0,7.0,1.0
756,6.0,9.0,3.0,7.0,2.0,1.0,4.0,4.0,3.0,6.0,6.0,2.0,6.0,3.0,1.0,8.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,1.0
757,5.0,9.0,1.0,2.0,3.0,3.0,6.0,4.0,5.0,6.0,4.0,5.0,2.0,3.0,2.0,8.0,5.0,5.0,5.0,6.0,3.0,5.0,4.0,5.0,3.0,5.0,1.0
758,3.0,7.0,4.0,6.0,6.0,3.0,5.0,4.0,6.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,1.0
759,6.0,8.0,3.0,5.0,5.0,3.0,6.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,5.0,4.0,4.0,5.0,6.0,5.0,4.0,1.0
760,5.0,7.0,4.0,7.0,6.0,3.0,6.0,5.0,5.0,4.0,5.0,8.0,1.0,3.0,2.0,0.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,6.0,1.0
761,5.0,2.0,0.0,6.0,4.0,2.0,7.0,6.0,4.0,6.0,3.0,4.0,4.0,4.0,7.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,6.0,1.0
762,5.0,4.0,0.0,3.0,7.0,4.0,5.0,5.0,3.0,7.0,5.0,5.0,2.0,4.0,2.0,4.0,6.0,5.0,5.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0
763,6.0,1.0,6.0,6.0,4.0,5.0,9.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,6.0,6.0,7.0,4.0,3.0,7.0,6.0,6.0,3.0,5.0,1.0
764,5.0,5.0,6.0,4.0,5.0,8.0,7.0,6.0,5.0,7.0,2.0,3.0,5.0,3.0,0.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,3.0,5.0,1.0
765,5.0,1.0,7.0,7.0,5.0,3.0,4.0,7.0,3.0,6.0,5.0,4.0,5.0,0.0,8.0,2.0,8.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,6.0,1.0
766,5.0,3.0,6.0,5.0,6.0,3.0,7.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,6.0,2.0,4.0,3.0,3.0,4.0,5.0,7.0,3.0,6.0,1.0
767,6.0,1.0,3.0,4.0,4.0,4.0,6.0,6.0,3.0,5.0,6.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,6.0,4.0,4.0,1.0
768,6.0,1.0,1.0,7.0,3.0,6.0,5.0,6.0,4.0,6.0,7.0,2.0,4.0,1.0,1.0,2.0,5.0,6.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,1.0
769,5.0,3.0,9.0,7.0,4.0,4.0,4.0,5.0,4.0,6.0,6.0,1.0,3.0,2.0,8.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,6.0,7.0,4.0,6.0,1.0
770,5.0,4.0,5.0,5.0,5.0,2.0,7.0,3.0,5.0,6.0,3.0,5.0,5.0,4.0,8.0,3.0,5.0,1.0,3.0,2.0,5.0,4.0,7.0,4.0,4.0,4.0,1.0
771,5.0,2.0,5.0,6.0,7.0,2.0,6.0,7.0,5.0,8.0,8.0,5.0,4.0,5.0,8.0,2.0,7.0,6.0,3.0,2.0,7.0,4.0,5.0,3.0,7.0,2.0,1.0
772,4.0,6.0,1.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,3.0,3.0,3.0,0.0,5.0,1.0,3.0,4.0,4.0,5.0,7.0,7.0,2.0,4.0,1.0
773,6.0,1.0,7.0,7.0,2.0,3.0,6.0,5.0,5.0,6.0,8.0,1.0,3.0,0.0,1.0,2.0,2.0,6.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,7.0,1.0
774,4.0,7.0,0.0,4.0,6.0,6.0,8.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,1.0,2.0,6.0,5.0,5.0,6.0,6.0,7.0,3.0,4.0,6.0,4.0,1.0
775,5.0,1.0,3.0,2.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,7.0,8.0,6.0,3.0,3.0,4.0,4.0,5.0,5.0,7.0,3.0,3.0,1.0
776,3.0,1.0,7.0,3.0,6.0,1.0,7.0,3.0,6.0,5.0,5.0,7.0,4.0,0.0,2.0,4.0,6.0,2.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,5.0,1.0
777,4.0,5.0,8.0,8.0,7.0,7.0,7.0,6.0,4.0,6.0,6.0,5.0,5.0,3.0,1.0,2.0,7.0,5.0,3.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,1.0
778,5.0,5.0,0.0,6.0,5.0,5.0,6.0,6.0,3.0,3.0,4.0,4.0,5.0,2.0,8.0,2.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,6.0,4.0,7.0,1.0
779,5.0,7.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,8.0,6.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,6.0,4.0,1.0
780,3.0,1.0,7.0,3.0,6.0,1.0,6.0,5.0,7.0,4.0,5.0,8.0,5.0,0.0,8.0,2.0,8.0,3.0,6.0,5.0,3.0,6.0,6.0,7.0,3.0,6.0,1.0
781,5.0,8.0,6.0,6.0,5.0,5.0,7.0,3.0,6.0,4.0,5.0,6.0,2.0,2.0,1.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,1.0
782,5.0,8.0,8.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,6.0,3.0,6.0,1.0,5.0,4.0,5.0,6.0,7.0,1.0
783,7.0,0.0,1.0,9.0,6.0,6.0,4.0,8.0,3.0,5.0,3.0,3.0,6.0,0.0,0.0,0.0,6.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,7.0,1.0
784,5.0,6.0,0.0,5.0,6.0,6.0,5.0,4.0,4.0,2.0,3.0,6.0,3.0,3.0,2.0,0.0,2.0,6.0,3.0,5.0,1.0,4.0,4.0,4.0,6.0,5.0,1.0
785,3.0,9.0,3.0,5.0,6.0,4.0,5.0,5.0,2.0,2.0,3.0,5.0,5.0,3.0,5.0,0.0,4.0,6.0,4.0,5.0,3.0,5.0,2.0,5.0,4.0,4.0,1.0
786,3.0,9.0,0.0,7.0,7.0,5.0,7.0,5.0,6.0,7.0,6.0,6.0,2.0,1.0,3.0,8.0,8.0,2.0,7.0,2.0,5.0,4.0,5.0,7.0,2.0,6.0,1.0
787,5.0,3.0,7.0,3.0,6.0,5.0,4.0,7.0,0.0,7.0,4.0,5.0,6.0,0.0,6.0,4.0,5.0,5.0,7.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0
788,6.0,7.0,0.0,7.0,4.0,4.0,6.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,2.0,1.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,7.0,4.0,6.0,1.0
789,6.0,3.0,8.0,6.0,6.0,3.0,6.0,6.0,4.0,6.0,5.0,3.0,7.0,3.0,8.0,3.0,4.0,7.0,4.0,6.0,2.0,6.0,6.0,6.0,6.0,4.0,1.0
790,3.0,1.0,0.0,6.0,8.0,3.0,7.0,3.0,3.0,3.0,4.0,6.0,8.0,7.0,1.0,2.0,5.0,6.0,6.0,4.0,5.0,6.0,4.0,6.0,4.0,1.0,1.0
791,4.0,2.0,1.0,7.0,2.0,4.0,5.0,6.0,5.0,6.0,6.0,2.0,2.0,5.0,1.0,2.0,4.0,5.0,6.0,4.0,4.0,6.0,4.0,5.0,4.0,3.0,1.0
792,6.0,9.0,4.0,6.0,5.0,3.0,7.0,6.0,2.0,4.0,1.0,3.0,6.0,3.0,2.0,4.0,7.0,2.0,4.0,6.0,4.0,6.0,4.0,7.0,3.0,4.0,1.0
793,5.0,1.0,0.0,7.0,6.0,5.0,5.0,6.0,3.0,6.0,6.0,4.0,4.0,6.0,8.0,3.0,4.0,3.0,3.0,1.0,5.0,3.0,6.0,4.0,6.0,3.0,1.0
794,5.0,7.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,5.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,6.0,1.0
795,3.0,1.0,0.0,7.0,7.0,3.0,6.0,6.0,7.0,4.0,3.0,7.0,3.0,3.0,9.0,0.0,3.0,6.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,1.0
796,5.0,1.0,2.0,5.0,7.0,9.0,8.0,4.0,4.0,6.0,4.0,4.0,7.0,3.0,2.0,1.0,7.0,3.0,5.0,4.0,6.0,5.0,5.0,4.0,3.0,3.0,1.0
797,5.0,5.0,0.0,4.0,3.0,4.0,6.0,5.0,3.0,5.0,5.0,3.0,4.0,2.0,1.0,2.0,7.0,3.0,5.0,6.0,3.0,6.0,5.0,7.0,2.0,5.0,1.0
798,5.0,9.0,4.0,7.0,5.0,6.0,5.0,9.0,3.0,7.0,6.0,2.0,6.0,3.0,1.0,2.0,7.0,3.0,4.0,3.0,7.0,5.0,6.0,6.0,3.0,5.0,1.0
799,5.0,1.0,0.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,0.0,8.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,6.0,6.0,2.0,1.0
800,5.0,3.0,9.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,3.0,5.0,4.0,5.0,1.0,4.0,2.0,4.0,5.0,7.0,1.0
801,5.0,9.0,4.0,5.0,6.0,3.0,6.0,6.0,3.0,7.0,5.0,5.0,3.0,3.0,8.0,1.0,4.0,5.0,6.0,7.0,2.0,7.0,7.0,7.0,5.0,6.0,1.0
802,7.0,1.0,0.0,5.0,6.0,4.0,6.0,4.0,4.0,5.0,5.0,4.0,8.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,6.0,7.0,5.0,3.0,1.0
803,5.0,0.0,0.0,6.0,5.0,2.0,7.0,4.0,3.0,4.0,5.0,5.0,6.0,3.0,1.0,2.0,6.0,3.0,6.0,3.0,4.0,4.0,4.0,6.0,3.0,6.0,1.0
804,6.0,2.0,5.0,3.0,8.0,2.0,8.0,4.0,7.0,4.0,3.0,3.0,2.0,5.0,5.0,7.0,2.0,5.0,2.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,1.0
805,4.0,4.0,1.0,4.0,3.0,3.0,5.0,6.0,5.0,6.0,5.0,4.0,0.0,3.0,1.0,2.0,2.0,4.0,6.0,5.0,2.0,5.0,4.0,4.0,5.0,3.0,1.0
806,6.0,7.0,0.0,6.0,4.0,3.0,5.0,5.0,2.0,5.0,6.0,4.0,4.0,1.0,2.0,1.0,7.0,3.0,5.0,3.0,5.0,7.0,8.0,8.0,3.0,5.0,1.0
807,6.0,3.0,7.0,7.0,4.0,2.0,5.0,6.0,3.0,8.0,5.0,4.0,6.0,0.0,8.0,2.0,6.0,3.0,4.0,6.0,3.0,6.0,4.0,6.0,4.0,6.0,1.0
808,3.0,1.0,0.0,5.0,8.0,2.0,8.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,1.0,0.0,3.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,1.0
809,6.0,1.0,3.0,3.0,3.0,2.0,6.0,5.0,4.0,6.0,5.0,3.0,5.0,2.0,3.0,0.0,7.0,2.0,5.0,4.0,5.0,4.0,5.0,6.0,2.0,4.0,1.0
810,6.0,1.0,0.0,6.0,2.0,5.0,5.0,5.0,3.0,5.0,6.0,2.0,3.0,1.0,1.0,4.0,5.0,6.0,7.0,6.0,3.0,5.0,1.0,4.0,3.0,5.0,1.0
811,5.0,2.0,9.0,4.0,3.0,3.0,6.0,7.0,4.0,7.0,5.0,3.0,4.0,3.0,2.0,6.0,6.0,7.0,5.0,5.0,3.0,7.0,3.0,5.0,3.0,4.0,1.0
812,6.0,1.0,0.0,6.0,2.0,5.0,5.0,6.0,3.0,5.0,5.0,2.0,5.0,1.0,1.0,2.0,4.0,6.0,6.0,5.0,2.0,5.0,2.0,4.0,5.0,3.0,1.0
813,3.0,9.0,3.0,5.0,3.0,5.0,4.0,6.0,2.0,8.0,8.0,2.0,6.0,3.0,8.0,2.0,5.0,3.0,3.0,5.0,2.0,5.0,5.0,6.0,4.0,6.0,1.0
814,5.0,6.0,1.0,4.0,4.0,5.0,5.0,7.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0,6.0,4.0,4.0,3.0,4.0,4.0,5.0,6.0,3.0,5.0,1.0
815,6.0,7.0,1.0,6.0,2.0,4.0,5.0,6.0,3.0,4.0,5.0,2.0,4.0,2.0,3.0,0.0,5.0,7.0,3.0,4.0,3.0,6.0,4.0,6.0,3.0,3.0,1.0
816,5.0,9.0,0.0,5.0,4.0,6.0,6.0,7.0,3.0,5.0,4.0,4.0,5.0,4.0,8.0,3.0,5.0,6.0,2.0,4.0,3.0,7.0,3.0,5.0,3.0,4.0,1.0
817,3.0,1.0,0.0,6.0,7.0,5.0,3.0,6.0,5.0,7.0,7.0,7.0,1.0,1.0,6.0,4.0,3.0,7.0,5.0,5.0,5.0,6.0,5.0,3.0,3.0,2.0,1.0
818,5.0,1.0,0.0,6.0,6.0,5.0,4.0,6.0,1.0,7.0,5.0,4.0,6.0,6.0,8.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,6.0,5.0,4.0,1.0
819,5.0,7.0,4.0,4.0,3.0,4.0,6.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,5.0,6.0,1.0
820,5.0,1.0,0.0,4.0,3.0,4.0,5.0,5.0,2.0,8.0,5.0,4.0,5.0,3.0,2.0,6.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,6.0,1.0
821,4.0,9.0,3.0,6.0,1.0,3.0,4.0,4.0,4.0,7.0,8.0,1.0,7.0,3.0,5.0,8.0,6.0,3.0,5.0,4.0,4.0,5.0,4.0,6.0,2.0,4.0,1.0
822,5.0,2.0,8.0,4.0,5.0,5.0,6.0,2.0,4.0,7.0,5.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,6.0,1.0
823,5.0,7.0,4.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,6.0,1.0
824,5.0,7.0,4.0,5.0,5.0,5.0,7.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,1.0,2.0,3.0,5.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,6.0,1.0
825,6.0,1.0,0.0,5.0,7.0,5.0,7.0,3.0,4.0,1.0,3.0,5.0,6.0,7.0,1.0,2.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,3.0,1.0
826,5.0,7.0,0.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,0.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,4.0,1.0
827,5.0,2.0,3.0,5.0,3.0,3.0,6.0,6.0,2.0,6.0,5.0,1.0,6.0,1.0,1.0,0.0,6.0,4.0,4.0,5.0,8.0,7.0,5.0,5.0,5.0,1.0,1.0
828,5.0,9.0,3.0,6.0,4.0,3.0,6.0,7.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,8.0,7.0,5.0,6.0,4.0,4.0,4.0,2.0,6.0,3.0,4.0,1.0
829,1.0,1.0,3.0,9.0,7.0,4.0,6.0,8.0,3.0,3.0,6.0,4.0,0.0,1.0,5.0,8.0,6.0,2.0,7.0,5.0,6.0,6.0,6.0,5.0,2.0,3.0,1.0
830,6.0,1.0,0.0,6.0,5.0,4.0,6.0,6.0,4.0,4.0,5.0,3.0,5.0,7.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,6.0,6.0,4.0,5.0,1.0
831,3.0,1.0,1.0,4.0,5.0,4.0,5.0,7.0,3.0,3.0,5.0,5.0,7.0,1.0,1.0,0.0,6.0,4.0,3.0,3.0,4.0,6.0,5.0,7.0,1.0,4.0,1.0
832,6.0,1.0,0.0,4.0,6.0,2.0,8.0,3.0,6.0,6.0,3.0,4.0,6.0,7.0,8.0,3.0,2.0,6.0,1.0,3.0,2.0,6.0,6.0,7.0,5.0,2.0,1.0
833,5.0,7.0,4.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,4.0,3.0,3.0,2.0,6.0,3.0,5.0,4.0,5.0,1.0,4.0,2.0,4.0,5.0,7.0,1.0
834,6.0,1.0,0.0,4.0,5.0,4.0,7.0,3.0,4.0,5.0,3.0,0.0,7.0,1.0,1.0,2.0,5.0,4.0,5.0,3.0,7.0,6.0,3.0,4.0,6.0,2.0,1.0
835,5.0,7.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,6.0,3.0,5.0,4.0,5.0,1.0,4.0,2.0,4.0,5.0,7.0,1.0
836,3.0,7.0,0.0,3.0,7.0,6.0,7.0,3.0,5.0,3.0,5.0,7.0,5.0,0.0,1.0,1.0,6.0,3.0,6.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,1.0
837,3.0,1.0,1.0,4.0,5.0,4.0,5.0,8.0,3.0,8.0,5.0,3.0,5.0,1.0,0.0,0.0,7.0,4.0,5.0,6.0,3.0,5.0,3.0,3.0,4.0,6.0,1.0
838,8.0,9.0,3.0,5.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,2.0,6.0,3.0,7.0,8.0,4.0,6.0,4.0,7.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0
839,5.0,7.0,0.0,6.0,2.0,5.0,7.0,5.0,2.0,6.0,4.0,0.0,8.0,3.0,1.0,2.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,1.0
840,4.0,7.0,4.0,7.0,6.0,7.0,4.0,6.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0
841,6.0,1.0,0.0,3.0,7.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,10.0,3.0,0.0,7.0,2.0,5.0,4.0,5.0,4.0,5.0,6.0,2.0,4.0,1.0
842,5.0,3.0,0.0,7.0,6.0,5.0,4.0,6.0,4.0,3.0,2.0,2.0,3.0,2.0,8.0,3.0,4.0,3.0,3.0,1.0,5.0,3.0,6.0,4.0,6.0,3.0,1.0
843,6.0,3.0,5.0,4.0,4.0,5.0,6.0,5.0,2.0,6.0,3.0,2.0,6.0,3.0,2.0,8.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,6.0,1.0
844,4.0,3.0,0.0,6.0,7.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,8.0,3.0,7.0,4.0,4.0,3.0,6.0,3.0,7.0,6.0,3.0,5.0,1.0
